user_id,date,day_total,running_total
16894,2015-04-08,56,56
16894,2015-04-14,81,137
16895,2015-04-20,105,105
16896,2015-04-16,72,72
16897,2015-04-18,74,74
16899,2015-04-28,44,44
16902,2015-03-13,50,50
16904,2015-03-12,27,27
16904,2015-03-20,41,68
16904,2015-03-26,70,138
16905,2015-03-21,18,18
16906,2015-03-24,20,20
16907,2015-04-17,125,125
16907,2015-04-21,37,162
16908,2015-04-11,20,20
16909,2015-03-19,21,21
16911,2015-03-16,17,17
16912,2015-03-23,33,33
16913,2015-03-14,22,22
16913,2015-03-17,84,106
16913,2015-03-22,51,157
16913,2015-04-21,82,239
16914,2015-03-22,58,58
16914,2015-04-18,61,119
16915,2015-03-10,43,43
16916,2015-03-15,22,22
16916,2015-03-21,56,78
16916,2015-04-13,141,219
16916,2015-04-17,63,282
16916,2015-04-20,71,353
16919,2015-03-29,34,34
16919,2015-04-01,40,74
16920,2015-03-30,11,11
16920,2015-04-24,23,34
16921,2015-04-05,105,105
16922,2015-03-31,78,78
16923,2015-03-08,54,54
16923,2015-03-30,67,121
16923,2015-04-10,107,228
16923,2015-04-15,87,315
16924,2015-03-29,44,44
16926,2015-03-11,82,82
16926,2015-04-15,67,149
16927,2015-04-20,36,36
16928,2015-03-20,17,17
16929,2015-03-26,73,73
16929,2015-04-04,81,154
16930,2015-04-03,79,79
16930,2015-04-20,32,111
16931,2015-04-16,86,86
16932,2015-04-11,18,18
16933,2015-03-07,81,81
16933,2015-04-13,66,147
16934,2015-04-04,51,51
16934,2015-04-29,71,122
16935,2015-03-11,15,15
16935,2015-03-17,63,78
16935,2015-04-03,109,187
16936,2015-03-15,127,127
16936,2015-03-29,111,238
16937,2015-03-29,72,72
16938,2015-04-26,74,74
16939,2015-03-18,51,51
16939,2015-03-28,80,131
16939,2015-03-31,10,141
16939,2015-04-12,34,175
16941,2015-04-23,42,42
16942,2015-03-21,60,60
16942,2015-03-22,24,84
16943,2015-03-14,84,84
16943,2015-04-22,84,168
16943,2015-04-24,77,245
16944,2015-03-06,43,43
16944,2015-04-01,109,152
16945,2015-03-18,45,45
16947,2015-03-27,45,45
16947,2015-04-04,117,162
16947,2015-04-21,104,266
16950,2015-03-17,31,31
16950,2015-04-24,46,77
16951,2015-03-08,81,81
16951,2015-04-05,68,149
16951,2015-04-22,52,201
16952,2015-04-10,86,86
16953,2015-03-25,46,46
16953,2015-04-05,57,103
16953,2015-04-07,64,167
16954,2015-03-31,71,71
16957,2015-03-06,87,87
16957,2015-04-19,64,151
16957,2015-04-21,95,246
16958,2015-03-14,86,86
16958,2015-03-20,61,147
16959,2015-03-23,48,48
16960,2015-04-17,63,63
16961,2015-04-02,131,131
16961,2015-04-14,22,153
16963,2015-03-26,28,28
16964,2015-04-17,82,82
16965,2015-03-02,82,82
16965,2015-03-21,52,134
16968,2015-03-01,65,65
16968,2015-03-21,61,126
16968,2015-04-22,66,192
16969,2015-04-11,39,39
16971,2015-03-16,33,33
16972,2015-03-10,16,16
16972,2015-04-30,29,45
16974,2015-04-23,46,46
16975,2015-04-19,97,97
16975,2015-04-28,76,173
16977,2015-04-26,77,77
16978,2015-04-18,73,73
16982,2015-03-13,65,65
16982,2015-03-23,83,148
16982,2015-04-06,99,247
16983,2015-03-25,72,72
16983,2015-03-30,64,136
16985,2015-03-02,114,114
16985,2015-04-19,74,188
16986,2015-04-10,39,39
16988,2015-03-25,65,65
16990,2015-03-27,41,41
16991,2015-04-02,34,34
16992,2015-03-03,46,46
16994,2015-03-04,69,69
16994,2015-03-17,45,114
16994,2015-04-29,78,192
16995,2015-03-01,19,19
16996,2015-03-30,53,53
16997,2015-04-03,109,109
16999,2015-03-04,40,40
16999,2015-03-07,28,68
16999,2015-03-18,32,100
17000,2015-03-20,93,93
17000,2015-04-30,94,187
17001,2015-04-01,67,67
17002,2015-04-09,97,97
17002,2015-04-18,50,147
17002,2015-04-24,44,191
17004,2015-03-20,68,68
17004,2015-04-07,37,105
17004,2015-04-16,40,145
17008,2015-03-25,92,92
17010,2015-03-30,37,37
17010,2015-04-02,116,153
17011,2015-04-12,49,49
17012,2015-03-02,70,70
17012,2015-03-28,37,107
17013,2015-04-21,94,94
17015,2015-04-04,50,50
17017,2015-03-20,90,90
17018,2015-03-18,74,74
17020,2015-04-08,91,91
17021,2015-03-02,83,83
17022,2015-04-29,89,89
17024,2015-04-17,87,87
17025,2015-03-14,90,90
17025,2015-04-22,91,181
17027,2015-03-27,67,67
17027,2015-04-18,86,153
17027,2015-04-20,77,230
17028,2015-03-13,32,32
17029,2015-03-07,59,59
17029,2015-04-15,84,143
17029,2015-04-26,109,252
17029,2015-04-29,63,315
17031,2015-03-11,30,30
17031,2015-04-01,34,64
17032,2015-03-11,80,80
17032,2015-04-18,71,151
17034,2015-03-27,135,135
17036,2015-03-25,19,19
17037,2015-03-20,13,13
17037,2015-04-19,55,68
17038,2015-03-16,57,57
17038,2015-04-04,63,120
17038,2015-04-13,69,189
17039,2015-04-17,45,45
17042,2015-04-12,25,25
17042,2015-04-16,157,182
17044,2015-03-06,73,73
17045,2015-04-22,70,70
17047,2015-03-27,78,78
17047,2015-03-28,59,137
17047,2015-03-31,28,165
17047,2015-04-04,84,249
17047,2015-04-26,111,360
17047,2015-04-27,88,448
17048,2015-04-11,73,73
17049,2015-04-08,53,53
17050,2015-03-15,93,93
17050,2015-04-05,51,144
17052,2015-03-26,42,42
17053,2015-03-02,28,28
17053,2015-03-09,47,75
17053,2015-03-13,68,143
17054,2015-03-09,17,17
17054,2015-04-07,43,60
17054,2015-04-25,68,128
17054,2015-04-30,41,169
17055,2015-04-17,90,90
17057,2015-04-12,72,72
17059,2015-03-13,11,11
17059,2015-03-29,96,107
17061,2015-03-26,56,56
17062,2015-03-16,86,86
17062,2015-04-11,50,136
17062,2015-04-19,45,181
17064,2015-03-09,52,52
17064,2015-04-03,73,125
17066,2015-03-04,88,88
17066,2015-04-13,67,155
17070,2015-04-11,52,52
17071,2015-04-14,85,85
17073,2015-03-29,50,50
17074,2015-04-13,79,79
17074,2015-04-23,50,129
17074,2015-04-24,38,167
17076,2015-03-05,16,16
17076,2015-03-26,68,84
17077,2015-04-07,60,60
17078,2015-03-20,17,17
17079,2015-03-10,49,49
17080,2015-04-23,52,52
17087,2015-03-10,32,32
17087,2015-03-25,41,73
17087,2015-04-27,82,155
17088,2015-03-17,21,21
17088,2015-04-17,34,55
17090,2015-04-15,74,74
17091,2015-03-29,33,33
17091,2015-04-11,79,112
17092,2015-03-07,55,55
17092,2015-04-12,107,162
17094,2015-04-03,108,108
17094,2015-04-25,35,143
17094,2015-04-29,38,181
17096,2015-03-15,99,99
17096,2015-04-10,95,194
17098,2015-04-11,54,54
17099,2015-04-18,68,68
17101,2015-03-14,41,41
17101,2015-03-18,37,78
17102,2015-04-09,74,74
17102,2015-04-30,23,97
17103,2015-03-18,80,80
17103,2015-04-13,81,161
17105,2015-03-27,29,29
17105,2015-04-21,53,82
17106,2015-03-10,62,62
17106,2015-04-12,71,133
17106,2015-04-21,45,178
17107,2015-03-05,100,100
17107,2015-03-21,79,179
17107,2015-04-11,70,249
17112,2015-03-07,149,149
17112,2015-03-22,47,196
17113,2015-03-01,40,40
17113,2015-04-02,59,99
17113,2015-04-28,105,204
17116,2015-04-01,110,110
17118,2015-04-30,87,87
17119,2015-03-16,28,28
17120,2015-03-25,74,74
17120,2015-04-08,138,212
17123,2015-04-20,73,73
17124,2015-04-20,42,42
17125,2015-04-01,64,64
17126,2015-03-25,29,29
17126,2015-04-16,35,64
17126,2015-04-21,66,130
17127,2015-04-24,51,51
17128,2015-04-18,68,68
17128,2015-04-27,55,123
17129,2015-04-07,54,54
17130,2015-04-18,89,89
17133,2015-03-10,37,37
17133,2015-03-30,104,141
17133,2015-04-24,79,220
17134,2015-04-22,58,58
17136,2015-03-10,13,13
17136,2015-04-03,94,107
17137,2015-03-20,105,105
17137,2015-03-25,53,158
17138,2015-03-23,31,31
17138,2015-04-19,76,107
17140,2015-03-05,51,51
17140,2015-03-08,68,119
17140,2015-03-21,52,171
17140,2015-04-16,33,204
17141,2015-04-19,81,81
17142,2015-04-16,121,121
17143,2015-03-23,42,42
17143,2015-03-25,12,54
17144,2015-03-16,73,73
17144,2015-04-16,40,113
17145,2015-03-11,68,68
17145,2015-04-18,74,142
17146,2015-03-29,96,96
17146,2015-04-25,73,169
17147,2015-03-28,67,67
17150,2015-03-25,75,75
17150,2015-04-19,115,190
17151,2015-03-02,51,51
17151,2015-04-27,117,168
17153,2015-04-04,28,28
17154,2015-03-27,10,10
17156,2015-04-23,63,63
17158,2015-04-29,73,73
17162,2015-03-09,56,56
17162,2015-03-22,39,95
17164,2015-03-19,87,87
17165,2015-04-06,43,43
17165,2015-04-14,73,116
17166,2015-04-06,62,62
17169,2015-03-07,35,35
17169,2015-04-22,100,135
17172,2015-04-03,80,80
17172,2015-04-06,52,132
17172,2015-04-17,17,149
17173,2015-04-02,74,74
17173,2015-04-07,70,144
17175,2015-04-03,97,97
17175,2015-04-25,14,111
17176,2015-04-07,92,92
17177,2015-03-08,58,58
17177,2015-03-18,86,144
17177,2015-04-05,45,189
17177,2015-04-15,34,223
17178,2015-03-10,86,86
17178,2015-04-10,74,160
17178,2015-04-13,65,225
17179,2015-03-27,15,15
17181,2015-03-21,38,38
17182,2015-04-13,92,92
17183,2015-03-04,57,57
17184,2015-03-31,41,41
17188,2015-03-07,18,18
17188,2015-04-27,89,107
17189,2015-04-04,51,51
17192,2015-04-16,110,110
17192,2015-04-20,67,177
17193,2015-03-27,71,71
17193,2015-04-18,80,151
17193,2015-04-23,68,219
17193,2015-04-24,38,257
17193,2015-04-29,78,335
17194,2015-04-15,71,71
17195,2015-03-10,48,48
17195,2015-04-28,45,93
17199,2015-03-05,69,69
17199,2015-04-16,45,114
17200,2015-04-11,43,43
17201,2015-04-22,111,111
17203,2015-03-20,72,72
17203,2015-03-23,85,157
17203,2015-04-14,101,258
17204,2015-03-29,42,42
17205,2015-04-03,78,78
17207,2015-03-08,70,70
17207,2015-03-09,50,120
17208,2015-04-01,62,62
17210,2015-03-01,72,72
17213,2015-03-23,28,28
17213,2015-03-28,95,123
17213,2015-04-01,53,176
17214,2015-03-19,97,97
17215,2015-03-03,68,68
17215,2015-04-24,48,116
17216,2015-03-06,43,43
17217,2015-03-27,83,83
17218,2015-03-14,44,44
17220,2015-03-10,71,71
17221,2015-03-01,93,93
17221,2015-03-03,98,191
17221,2015-04-04,46,237
17221,2015-04-25,50,287
17222,2015-03-26,62,62
17223,2015-03-12,49,49
17223,2015-03-13,47,96
17223,2015-04-11,32,128
17224,2015-03-09,45,45
17224,2015-03-25,62,107
17224,2015-04-01,59,166
17227,2015-03-04,36,36
17227,2015-04-15,93,129
17227,2015-04-30,28,157
17228,2015-03-04,75,75
17229,2015-04-01,60,60
17229,2015-04-13,51,111
17229,2015-04-14,33,144
17229,2015-04-17,94,238
17230,2015-03-28,79,79
17230,2015-03-30,91,170
17231,2015-04-22,87,87
17232,2015-04-07,62,62
17232,2015-04-09,37,99
17233,2015-03-31,58,58
17233,2015-04-17,73,131
17234,2015-03-18,71,71
17234,2015-04-29,92,163
17235,2015-03-27,56,56
17236,2015-03-26,106,106
17236,2015-04-22,25,131
17238,2015-03-16,50,50
17238,2015-04-27,100,150
17239,2015-03-06,66,66
17239,2015-04-01,75,141
17240,2015-03-02,94,94
17240,2015-04-04,65,159
17240,2015-04-30,21,180
17242,2015-03-28,96,96
17242,2015-03-29,45,141
17242,2015-04-07,61,202
17243,2015-04-07,14,14
17244,2015-04-11,19,19
17245,2015-04-02,133,133
17247,2015-03-01,12,12
17247,2015-03-19,64,76
17247,2015-04-16,63,139
17252,2015-03-19,88,88
17253,2015-03-11,128,128
17253,2015-04-18,78,206
17254,2015-04-20,94,94
17255,2015-03-06,45,45
17255,2015-04-29,27,72
17257,2015-03-20,49,49
17258,2015-03-21,64,64
17259,2015-03-25,71,71
17259,2015-04-08,14,85
17259,2015-04-17,87,172
17259,2015-04-28,96,268
17260,2015-03-23,27,27
17260,2015-04-12,68,95
17261,2015-03-12,21,21
17261,2015-04-08,41,62
17262,2015-04-13,100,100
17265,2015-04-25,13,13
17266,2015-04-21,106,106
17267,2015-03-10,75,75
17271,2015-04-10,58,58
17272,2015-03-21,58,58
17273,2015-03-12,33,33
17273,2015-04-19,65,98
17274,2015-03-02,73,73
17274,2015-03-16,38,111
17274,2015-04-12,72,183
17276,2015-03-09,26,26
17276,2015-04-24,95,121
17276,2015-04-25,66,187
17277,2015-04-12,30,30
17280,2015-04-22,115,115
17281,2015-03-01,110,110
17281,2015-03-17,61,171
17281,2015-04-08,81,252
17282,2015-03-03,11,11
17282,2015-04-21,71,82
17283,2015-03-19,86,86
17284,2015-03-11,70,70
17284,2015-04-20,30,100
17285,2015-03-18,89,89
17285,2015-04-08,126,215
17286,2015-03-27,17,17
17286,2015-04-18,25,42
17287,2015-03-15,18,18
17288,2015-04-12,46,46
17289,2015-03-12,46,46
17289,2015-03-26,116,162
17290,2015-03-03,79,79
17293,2015-03-31,40,40
17293,2015-04-30,28,68
17298,2015-03-20,36,36
17298,2015-04-20,68,104
17299,2015-03-01,24,24
17300,2015-04-07,69,69
17301,2015-03-19,36,36
17302,2015-03-29,29,29
17302,2015-04-23,32,61
17303,2015-03-17,74,74
17304,2015-03-06,62,62
17304,2015-04-03,91,153
17305,2015-03-25,17,17
17305,2015-03-30,84,101
17306,2015-03-21,52,52
17306,2015-04-03,97,149
17308,2015-04-29,30,30
17311,2015-04-06,118,118
17311,2015-04-14,67,185
17314,2015-04-09,80,80
17314,2015-04-22,103,183
17315,2015-04-04,77,77
17316,2015-03-03,60,60
17316,2015-03-30,60,120
17317,2015-04-25,16,16
17318,2015-03-31,42,42
17319,2015-03-17,47,47
17319,2015-03-31,25,72
17321,2015-04-04,54,54
17326,2015-03-10,55,55
17326,2015-04-22,110,165
17327,2015-04-04,66,66
17328,2015-04-01,71,71
17328,2015-04-05,39,110
17328,2015-04-15,61,171
17330,2015-04-17,76,76
17331,2015-03-07,74,74
17332,2015-03-02,60,60
17333,2015-04-23,65,65
17335,2015-03-02,25,25
17335,2015-03-26,79,104
17335,2015-04-25,12,116
17336,2015-03-02,94,94
17336,2015-03-07,49,143
17336,2015-04-10,78,221
17340,2015-03-31,69,69
17342,2015-03-07,19,19
17344,2015-03-25,51,51
17346,2015-03-13,29,29
17346,2015-03-28,111,140
17347,2015-04-09,103,103
17347,2015-04-15,67,170
17347,2015-04-22,39,209
17348,2015-03-20,89,89
17348,2015-03-26,117,206
17349,2015-04-05,54,54
17349,2015-04-11,60,114
17351,2015-03-20,54,54
17351,2015-04-21,52,106
17353,2015-03-16,61,61
17353,2015-04-16,51,112
17353,2015-04-25,43,155
17355,2015-03-03,63,63
17355,2015-03-19,30,93
17355,2015-03-25,74,167
17357,2015-04-08,73,73
17358,2015-04-24,14,14
17364,2015-04-25,54,54
17368,2015-03-27,46,46
17368,2015-03-29,71,117
17369,2015-03-12,80,80
17372,2015-03-29,23,23
17375,2015-03-10,67,67
17375,2015-03-31,25,92
17376,2015-03-20,39,39
17376,2015-04-26,82,121
17377,2015-04-26,30,30
17378,2015-03-10,34,34
17378,2015-03-18,35,69
17378,2015-04-07,53,122
17379,2015-03-07,140,140
17379,2015-03-14,20,160
17379,2015-03-28,103,263
17380,2015-04-30,11,11
17381,2015-03-19,49,49
17382,2015-04-01,104,104
17385,2015-03-07,47,47
17385,2015-03-22,121,168
17386,2015-03-29,90,90
17386,2015-04-18,79,169
17388,2015-04-26,42,42
17389,2015-04-02,109,109
17391,2015-03-05,28,28
17391,2015-03-29,92,120
17392,2015-03-06,53,53
17392,2015-03-08,35,88
17393,2015-03-02,57,57
17394,2015-04-11,48,48
17395,2015-04-02,42,42
17396,2015-04-19,49,49
17398,2015-03-20,53,53
17398,2015-03-23,94,147
17399,2015-04-25,118,118
17400,2015-03-27,24,24
17400,2015-04-11,106,130
17402,2015-03-25,46,46
17403,2015-03-17,61,61
17403,2015-04-21,97,158
17403,2015-04-27,38,196
17404,2015-04-20,105,105
17405,2015-03-14,69,69
17405,2015-03-30,43,112
17407,2015-03-14,46,46
17408,2015-04-17,29,29
17409,2015-03-18,13,13
17409,2015-03-31,54,67
17410,2015-03-08,15,15
17410,2015-03-30,27,42
17411,2015-03-24,33,33
17412,2015-04-05,19,19
17414,2015-03-03,122,122
17414,2015-03-12,65,187
17414,2015-03-20,19,206
17414,2015-03-21,67,273
17414,2015-04-14,10,283
17415,2015-03-07,48,48
17415,2015-04-08,47,95
17415,2015-04-21,69,164
17416,2015-04-12,112,112
17417,2015-04-13,49,49
17419,2015-03-01,39,39
17419,2015-03-23,23,62
17419,2015-04-30,68,130
17420,2015-03-23,77,77
17424,2015-04-18,63,63
17425,2015-04-12,49,49
17426,2015-03-07,16,16
17428,2015-04-12,56,56
17429,2015-03-11,14,14
17429,2015-03-21,40,54
17429,2015-03-29,49,103
17430,2015-04-06,47,47
17430,2015-04-17,89,136
17430,2015-04-18,46,182
17433,2015-03-17,61,61
17434,2015-04-12,26,26
17434,2015-04-15,83,109
17435,2015-03-30,66,66
17435,2015-04-01,110,176
17437,2015-03-05,60,60
17437,2015-03-16,37,97
17438,2015-03-09,37,37
17440,2015-03-04,62,62
17440,2015-04-28,106,168
17441,2015-04-27,72,72
17445,2015-03-21,93,93
17445,2015-04-20,47,140
17445,2015-04-28,86,226
17446,2015-04-11,46,46
17446,2015-04-22,61,107
17447,2015-03-12,51,51
17447,2015-03-24,51,102
17447,2015-04-15,80,182
17448,2015-03-29,20,20
17448,2015-04-05,58,78
17450,2015-03-06,19,19
17450,2015-04-26,58,77
17451,2015-04-16,27,27
17451,2015-04-22,98,125
17452,2015-03-17,73,73
17452,2015-04-07,57,130
17452,2015-04-28,40,170
17453,2015-03-11,61,61
17453,2015-04-27,36,97
17455,2015-03-15,25,25
17456,2015-04-15,15,15
17457,2015-03-19,51,51
17457,2015-04-15,58,109
17457,2015-04-19,20,129
17457,2015-04-29,12,141
17458,2015-03-06,45,45
17458,2015-03-11,43,88
17458,2015-03-16,78,166
17458,2015-03-20,121,287
17459,2015-04-27,124,124
17460,2015-04-08,64,64
17462,2015-04-01,63,63
17463,2015-04-18,25,25
17463,2015-04-30,35,60
17464,2015-04-15,93,93
17464,2015-04-17,25,118
17466,2015-04-03,78,78
17466,2015-04-10,35,113
17469,2015-04-02,33,33
17470,2015-03-13,70,70
17471,2015-04-11,95,95
17471,2015-04-15,55,150
17473,2015-04-05,61,61
17475,2015-03-11,90,90
17476,2015-04-26,97,97
17478,2015-03-14,90,90
17482,2015-04-03,75,75
17482,2015-04-19,38,113
17482,2015-04-22,54,167
17484,2015-03-22,92,92
17484,2015-03-23,49,141
17486,2015-03-09,16,16
17486,2015-04-02,51,67
17486,2015-04-07,78,145
17486,2015-04-17,34,179
17488,2015-03-06,54,54
17488,2015-03-25,34,88
17488,2015-04-22,97,185
17489,2015-04-30,83,83
17490,2015-03-22,58,58
17490,2015-04-04,61,119
17490,2015-04-18,98,217
17493,2015-04-19,53,53
17493,2015-04-22,47,100
17494,2015-03-17,18,18
17495,2015-03-07,31,31
17495,2015-03-29,81,112
17496,2015-03-30,50,50
17497,2015-03-29,63,63
17497,2015-04-04,30,93
17498,2015-03-29,32,32
17498,2015-04-10,61,93
17500,2015-03-20,54,54
17501,2015-03-05,91,91
17502,2015-03-09,95,95
17502,2015-04-25,35,130
17503,2015-03-15,26,26
17503,2015-04-14,93,119
17506,2015-04-06,85,85
17507,2015-03-27,69,69
17508,2015-04-23,39,39
17512,2015-04-29,84,84
17513,2015-03-20,100,100
17513,2015-03-30,75,175
17514,2015-03-29,54,54
17514,2015-04-16,38,92
17515,2015-04-18,95,95
17516,2015-04-20,60,60
17517,2015-03-30,11,11
17518,2015-03-07,37,37
17522,2015-03-05,66,66
17522,2015-04-24,68,134
17525,2015-03-02,16,16
17527,2015-03-13,49,49
17527,2015-04-02,42,91
17527,2015-04-10,85,176
17528,2015-03-13,92,92
17529,2015-03-10,25,25
17529,2015-04-26,87,112
17530,2015-03-19,63,63
17530,2015-03-23,15,78
17531,2015-04-02,24,24
17531,2015-04-18,113,137
17532,2015-03-03,40,40
17533,2015-04-18,76,76
17534,2015-03-26,45,45
17535,2015-03-03,76,76
17535,2015-04-13,55,131
17535,2015-04-14,120,251
17536,2015-04-18,74,74
17537,2015-03-27,84,84
17537,2015-04-09,44,128
17541,2015-03-05,82,82
17543,2015-03-16,44,44
17543,2015-04-01,107,151
17543,2015-04-23,114,265
17545,2015-03-24,111,111
17545,2015-04-10,104,215
17546,2015-03-07,19,19
17546,2015-04-29,41,60
17547,2015-03-09,69,69
17549,2015-04-27,41,41
17551,2015-04-05,35,35
17551,2015-04-15,22,57
17551,2015-04-27,52,109
17552,2015-03-20,63,63
17552,2015-04-16,59,122
17556,2015-03-05,48,48
17556,2015-04-03,73,121
17556,2015-04-12,87,208
17556,2015-04-27,34,242
17556,2015-04-28,84,326
17560,2015-03-04,69,69
17560,2015-03-31,45,114
17562,2015-04-06,111,111
17564,2015-04-17,30,30
17565,2015-03-29,38,38
17565,2015-04-13,108,146
17566,2015-04-16,62,62
17568,2015-04-11,60,60
17568,2015-04-18,84,144
17568,2015-04-27,35,179
17569,2015-04-23,19,19
17571,2015-04-10,64,64
17572,2015-03-18,44,44
17573,2015-04-20,36,36
17575,2015-04-29,74,74
17579,2015-04-15,102,102
17579,2015-04-16,23,125
17579,2015-04-24,67,192
17580,2015-03-26,86,86
17582,2015-04-12,98,98
17583,2015-03-14,35,35
17583,2015-04-23,72,107
17584,2015-03-28,64,64
17586,2015-04-08,51,51
17587,2015-03-01,67,67
17587,2015-03-24,15,82
17587,2015-04-15,82,164
17588,2015-03-16,49,49
17588,2015-04-04,10,59
17589,2015-04-25,19,19
17591,2015-03-17,86,86
17592,2015-04-06,86,86
17593,2015-03-24,32,32
17597,2015-03-30,28,28
17597,2015-04-10,82,110
17599,2015-04-18,49,49
17601,2015-03-15,49,49
17603,2015-04-18,101,101
17606,2015-04-02,34,34
17606,2015-04-07,73,107
17606,2015-04-27,72,179
17608,2015-03-02,43,43
17609,2015-03-21,54,54
17610,2015-04-06,66,66
17612,2015-04-19,59,59
17613,2015-03-14,79,79
17613,2015-04-07,24,103
17616,2015-03-16,67,67
17620,2015-03-01,69,69
17621,2015-03-09,36,36
17621,2015-04-26,77,113
17623,2015-03-15,67,67
17623,2015-04-02,105,172
17626,2015-03-12,64,64
17626,2015-04-21,35,99
17627,2015-03-04,75,75
17627,2015-03-06,44,119
17627,2015-04-14,37,156
17628,2015-04-20,94,94
17629,2015-03-05,44,44
17629,2015-03-23,24,68
17629,2015-04-15,86,154
17629,2015-04-29,40,194
17630,2015-04-03,48,48
17631,2015-03-13,27,27
17632,2015-03-05,65,65
17632,2015-04-21,30,95
17634,2015-03-10,71,71
17635,2015-04-27,16,16
17636,2015-03-23,93,93
17636,2015-03-30,18,111
17638,2015-04-22,72,72
17640,2015-03-06,70,70
17640,2015-03-23,58,128
17640,2015-03-30,29,157
17640,2015-04-17,16,173
17641,2015-04-01,81,81
17642,2015-03-20,84,84
17642,2015-04-04,71,155
17643,2015-04-07,59,59
17643,2015-04-15,90,149
17644,2015-03-02,36,36
17644,2015-03-14,58,94
17644,2015-04-17,56,150
17645,2015-04-21,69,69
17646,2015-04-30,58,58
17647,2015-04-30,73,73
17648,2015-03-18,40,40
17648,2015-04-02,41,81
17648,2015-04-21,81,162
17649,2015-03-29,57,57
17649,2015-03-31,56,113
17651,2015-03-02,61,61
17652,2015-03-18,39,39
17653,2015-03-15,66,66
17654,2015-03-06,64,64
17654,2015-03-08,49,113
17654,2015-03-16,83,196
17658,2015-03-02,16,16
17658,2015-03-04,45,61
17658,2015-04-02,66,127
17659,2015-03-06,63,63
17660,2015-03-23,88,88
17661,2015-03-09,52,52
17662,2015-04-06,32,32
17663,2015-03-24,55,55
17663,2015-03-31,53,108
17665,2015-04-03,54,54
17666,2015-04-02,109,109
17667,2015-03-10,27,27
17667,2015-04-05,26,53
17668,2015-03-22,79,79
17669,2015-03-06,71,71
17669,2015-03-08,68,139
17669,2015-03-27,92,231
17670,2015-03-06,130,130
17670,2015-03-22,79,209
17670,2015-03-26,44,253
17670,2015-04-28,20,273
17671,2015-04-13,49,49
17672,2015-04-26,90,90
17673,2015-04-30,64,64
17674,2015-04-22,110,110
17675,2015-03-27,103,103
17675,2015-04-12,63,166
17676,2015-03-22,54,54
17676,2015-03-26,95,149
17679,2015-04-22,30,30
17680,2015-04-08,80,80
17681,2015-04-01,47,47
17682,2015-04-02,79,79
17683,2015-04-23,63,63
17684,2015-03-29,65,65
17684,2015-04-05,80,145
17689,2015-03-17,49,49
17689,2015-04-01,75,124
17689,2015-04-19,119,243
17690,2015-04-01,82,82
17690,2015-04-02,53,135
17690,2015-04-12,76,211
17690,2015-04-14,84,295
17691,2015-03-07,56,56
17692,2015-03-21,87,87
17693,2015-03-30,10,10
17693,2015-04-22,17,27
17693,2015-04-25,39,66
17695,2015-03-21,120,120
17695,2015-04-06,34,154
17696,2015-04-03,58,58
17701,2015-04-01,91,91
17702,2015-04-06,36,36
17704,2015-03-15,24,24
17707,2015-04-13,129,129
17710,2015-04-09,34,34
17712,2015-03-18,27,27
17712,2015-04-29,66,93
17716,2015-03-27,29,29
17718,2015-04-13,49,49
17719,2015-03-20,53,53
17721,2015-03-08,57,57
17722,2015-03-28,102,102
17723,2015-03-09,30,30
17723,2015-03-28,70,100
17724,2015-04-06,39,39
17725,2015-04-08,28,28
17726,2015-04-23,67,67
17727,2015-03-31,81,81
17728,2015-03-18,86,86
17728,2015-04-06,20,106
17728,2015-04-15,63,169
17728,2015-04-18,35,204
17729,2015-03-10,46,46
17729,2015-03-18,39,85
17731,2015-04-30,21,21
17734,2015-04-03,93,93
17734,2015-04-05,44,137
17734,2015-04-22,86,223
17735,2015-03-09,47,47
17735,2015-04-30,83,130
17736,2015-03-14,78,78
17737,2015-04-29,94,94
17738,2015-03-18,107,107
17741,2015-03-29,55,55
17743,2015-03-16,58,58
17744,2015-03-29,41,41
17744,2015-04-23,66,107
17745,2015-03-25,21,21
17745,2015-04-10,58,79
17746,2015-04-28,118,118
17749,2015-04-04,97,97
17749,2015-04-26,79,176
17750,2015-03-28,32,32
17750,2015-04-12,38,70
17750,2015-04-13,46,116
17751,2015-03-04,65,65
17751,2015-04-08,142,207
17751,2015-04-13,34,241
17751,2015-04-29,41,282
17752,2015-04-02,40,40
17753,2015-03-11,49,49
17755,2015-04-18,53,53
17756,2015-03-02,95,95
17756,2015-03-19,143,238
17756,2015-03-30,45,283
17757,2015-03-27,61,61
17757,2015-04-07,56,117
17758,2015-04-05,64,64
17758,2015-04-09,41,105
17759,2015-03-03,112,112
17761,2015-04-04,85,85
17761,2015-04-12,34,119
17762,2015-03-30,41,41
17763,2015-03-19,28,28
17764,2015-04-08,94,94
17767,2015-03-25,53,53
17767,2015-04-09,103,156
17767,2015-04-12,88,244
17768,2015-04-02,86,86
17768,2015-04-08,81,167
17769,2015-03-30,61,61
17769,2015-04-12,45,106
17770,2015-04-25,45,45
17772,2015-03-06,62,62
17772,2015-03-10,17,79
17773,2015-03-22,100,100
17775,2015-03-12,86,86
17775,2015-03-16,54,140
17775,2015-04-09,78,218
17777,2015-04-30,63,63
17778,2015-03-29,32,32
17778,2015-04-20,58,90
17779,2015-03-11,76,76
17782,2015-03-08,63,63
17782,2015-03-16,47,110
17782,2015-03-24,37,147
17782,2015-04-29,87,234
17783,2015-03-05,13,13
17788,2015-04-08,58,58
17789,2015-03-02,57,57
17789,2015-03-10,119,176
17789,2015-04-25,65,241
17791,2015-03-05,51,51
